"season","sampling_date","site","tree","fig","foundress_number","pegoscapus_f","pegoscapus_m","LO1_f","SO1_f","SO2_f","idarnes_m","heterandrium_1_f","heterandrium_1_mw","heterandrium_1_mu","heterandrium_2_f","heterandrium_2_mw","heterandrium_2_mu","ficicola_f","ficicola_m","physothorax_f","physothorax_m","sycophila","unidentified_idarnes","unidentified_wasps"
"F2012","29-11-12",95,"07W","1",7,1,2,1,4,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0
"F2012","29-11-12",95,"07W","2",NA,8,17,0,3,17,5,0,3,0,0,0,1,1,0,3,0,0,0,0
"F2012","29-11-12",95,"07W","3",NA,2,6,4,1,2,3,1,0,0,0,0,2,1,0,2,2,0,0,0
"F2012","29-11-12",95,"07W","4",NA,44,15,20,24,27,50,0,0,0,1,0,1,0,0,0,0,0,0,0
"F2012","29-11-12",95,"07W","5",5,34,7,18,0,9,6,0,0,0,22,2,0,0,0,0,0,0,0,2
"F2012","29-11-12",95,"09","1",1,25,1,2,11,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0
"F2012","29-11-12",95,"09","2",1,28,1,5,10,26,1,0,0,0,0,1,2,1,0,0,0,0,0,0
"F2012","29-11-12",95,"09","3",1,27,3,2,11,7,1,0,0,1,0,1,0,0,0,0,0,0,4,0
"F2012","29-11-12",95,"09","4",1,6,7,0,10,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"F2012","29-11-12",95,"09","5",1,27,7,7,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"F2012","29-11-12",95,"09","6",1,59,21,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"09","7",2,33,6,0,4,5,6,5,0,0,0,0,3,0,0,0,1,0,0,0
"F2012","29-11-12",95,"09","8",2,16,1,3,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"09","9",2,20,2,7,11,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0
"F2012","29-11-12",95,"09","10",2,24,7,3,0,20,9,0,0,0,0,0,6,1,0,1,0,0,0,0
"F2012","29-11-12",95,"09","11",1,35,8,8,4,10,1,0,0,0,9,0,1,3,0,1,1,0,0,0
"F2012","29-11-12",95,"09","12",2,13,1,3,3,0,4,3,1,1,1,1,3,0,0,0,0,0,1,0
"F2012","29-11-12",95,"09","13",1,21,14,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"10","1",1,22,6,5,0,17,30,6,4,8,0,0,0,0,0,5,2,0,0,0
"F2012","29-11-12",95,"10","2",1,0,1,19,0,18,12,7,11,14,1,0,0,1,1,5,2,0,0,0
"F2012","29-11-12",95,"10","3",1,8,2,24,1,4,16,13,9,10,2,1,5,0,0,1,10,0,0,0
"F2012","29-11-12",95,"10","4",1,8,0,14,2,10,5,7,3,6,0,0,0,1,0,0,0,0,1,0
"F2012","29-11-12",95,"10","5",1,15,16,10,0,7,14,1,2,6,0,0,0,0,0,0,1,0,0,0
"F2012","29-11-12",95,"10","6",1,3,2,12,2,22,21,9,2,9,2,0,1,0,0,0,2,0,0,0
"F2012","29-11-12",95,"10","7",2,12,2,1,5,18,16,1,1,5,0,0,0,0,0,0,6,0,0,0
"F2012","29-11-12",95,"10","8",1,0,0,9,0,4,15,17,2,13,1,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"10","9",1,10,2,1,2,9,9,1,0,3,0,0,0,0,0,1,7,0,0,0
"F2012","29-11-12",95,"10","10",4,4,34,9,0,0,15,10,13,8,1,0,0,0,0,2,0,0,0,0
"F2012","29-11-12",95,"10","11",2,11,1,0,1,8,9,0,1,5,0,0,0,0,0,2,0,0,0,0
"F2012","29-11-12",95,"10","12",1,18,1,12,0,9,0,9,1,15,0,0,5,0,0,1,0,0,0,0
"F2012","29-11-12",95,"10","13",1,0,0,9,0,11,20,3,7,7,0,0,2,0,0,1,15,0,0,0
"F2012","29-11-12",95,"10","14",2,32,7,6,6,24,21,3,4,9,2,0,1,0,1,1,0,0,3,0
"F2012","29-11-12",95,"10","15",3,3,2,8,0,17,16,0,0,0,0,0,0,2,0,3,5,0,0,0
"F2012","29-11-12",95,"10","16",4,3,3,2,10,8,12,2,4,1,0,0,0,0,0,1,0,0,0,0
"F2012","29-11-12",95,"10","17",1,21,0,22,10,27,7,5,8,2,1,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"10","18",2,19,3,12,0,31,15,0,1,3,0,0,1,0,1,1,1,0,0,0
"F2012","29-11-12",95,"10","19",2,12,21,9,5,27,13,15,16,9,2,2,0,1,1,0,0,1,0,0
"F2012","29-11-12",95,"10","20",3,6,2,14,0,17,3,9,8,10,2,2,0,0,0,0,7,0,0,0
"F2012","29-11-12",95,"10","21",3,1,10,3,0,5,26,11,4,6,0,1,0,0,0,0,7,0,0,0
"F2012","29-11-12",95,"10","22",3,3,3,7,32,15,16,0,6,0,1,0,0,0,0,0,6,0,0,0
"F2012","29-11-12",95,"10","23",2,42,1,6,10,33,20,3,1,8,0,0,0,0,0,0,1,0,14,0
"F2012","29-11-12",95,"10","24",1,11,1,4,4,15,13,5,5,4,0,0,0,1,0,0,3,0,3,0
"F2012","29-11-12",95,"10","25",5,1,1,0,2,3,2,4,3,6,0,0,0,0,0,0,2,0,0,0
"F2012","29-11-12",95,"10","26",4,4,0,14,0,14,17,8,3,5,0,0,0,0,0,0,1,0,0,0
"F2012","29-11-12",95,"10","27",3,0,0,14,0,4,39,6,5,15,1,0,1,0,0,0,10,0,0,0
"F2012","29-11-12",95,"10","28",3,0,2,0,0,4,16,6,2,3,0,0,0,0,0,1,3,0,0,0
"F2012","29-11-12",95,"10","29",2,0,1,3,6,6,4,2,2,3,0,0,1,0,0,2,5,0,0,0
"F2012","29-11-12",95,"10","30",2,0,0,5,2,5,11,10,6,3,0,0,0,0,0,2,3,0,0,0
"F2012","29-11-12",95,"10","31",1,17,5,5,0,12,9,3,1,5,0,0,0,0,0,1,1,0,0,0
"F2012","29-11-12",95,"10","32",1,0,0,0,0,3,17,0,0,0,0,0,0,0,0,1,1,0,0,0
"F2012","29-11-12",95,"10","33",1,14,1,8,0,19,10,11,5,2,0,0,0,0,0,0,0,0,0,4
"F2012","29-11-12",95,"10","34",1,8,1,3,0,27,8,11,15,6,0,0,0,0,0,0,4,0,0,0
"F2012","29-11-12",95,"10","35",1,13,1,5,5,30,7,7,3,4,2,0,1,0,0,1,1,0,1,0
"F2012","29-11-12",95,"10","36",1,10,2,2,4,8,4,7,2,14,1,0,0,0,0,1,0,0,0,0
"F2012","29-11-12",95,"10","37",1,14,2,13,0,11,23,6,6,9,0,0,0,0,0,2,0,0,0,0
"F2012","29-11-12",95,"10","38",2,0,0,13,1,5,25,9,4,12,0,1,0,0,0,3,0,0,0,0
"F2012","29-11-12",95,"10","39",2,6,0,10,1,5,22,0,3,2,0,0,0,0,0,1,0,0,0,0
"F2012","29-11-12",95,"10","40",1,0,3,1,1,5,5,7,2,10,1,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"10","41",2,0,0,7,1,4,23,7,3,14,0,0,0,0,0,0,1,0,0,3
"F2012","29-11-12",95,"11","1",2,0,1,3,6,6,4,2,2,3,0,0,1,0,0,2,2,0,0,0
"F2012","29-11-12",95,"11","2",1,72,4,22,2,3,22,0,0,0,1,0,0,0,0,3,6,0,0,0
"F2012","29-11-12",95,"11","3",1,11,7,57,0,2,20,3,2,0,0,0,0,0,0,0,0,0,0,4
"F2012","29-11-12",95,"30","2",2,65,12,15,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","3",1,24,0,24,5,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","4",1,19,3,42,0,4,18,1,0,0,1,1,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","5",2,42,5,38,2,0,23,0,0,0,1,0,1,0,0,0,0,1,0,0
"F2012","29-11-12",95,"30","6",1,74,11,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","7",1,101,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","8",2,39,0,2,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","9",1,46,6,63,0,0,18,3,2,0,7,0,1,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","10",1,43,5,17,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","11",1,41,11,27,2,3,16,0,0,0,1,1,1,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","12",1,2,5,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","13",1,0,0,28,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","14",1,5,2,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1
"F2012","29-11-12",95,"30","16",1,28,8,16,4,11,5,0,0,0,0,1,0,1,0,0,1,0,0,0
"F2012","29-11-12",95,"30","17",2,4,3,13,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0
"F2012","29-11-12",95,"30","18",1,0,131,7,0,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0
"F2012","29-11-12",95,"30","19",1,0,19,27,0,1,12,0,0,0,2,0,1,0,0,0,4,0,0,0
"F2012","29-11-12",95,"30","20",1,0,0,35,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"31","1",3,143,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"F2012","29-11-12",95,"31","2",1,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"31","3",1,143,9,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"31","4",1,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"31","5",NA,6,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
"F2012","29-11-12",95,"31","6",1,26,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"31","7",1,102,11,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"37","1",1,18,2,4,28,33,6,0,0,0,0,2,0,0,0,3,1,0,0,0
"F2012","29-11-12",95,"37","2",2,28,9,0,19,13,2,0,0,2,0,0,0,0,0,2,2,0,0,0
"F2012","29-11-12",95,"37","3",2,0,0,6,7,1,7,3,0,1,0,0,0,0,0,0,0,0,0,1
"F2012","29-11-12",95,"37","4",1,20,8,11,22,4,6,0,0,0,6,0,1,0,0,4,5,0,0,0
"F2012","29-11-12",95,"37","6",2,12,2,4,1,9,4,0,0,0,1,1,0,0,0,0,0,0,0,0
"F2012","29-11-12",95,"49","1",1,0,0,15,0,0,0,0,2,4,1,2,0,0,0,0,1,0,0,0
"F2012","29-11-12",95,"49","3",1,2,6,4,1,2,3,1,0,0,0,0,2,1,0,2,2,0,0,0
"F2012","29-11-12",95,"58","1",1,0,0,3,12,17,12,3,12,5,2,0,2,0,0,1,0,0,0,0
"F2012","29-11-12",95,"58","2",1,11,2,14,33,35,33,8,0,3,7,1,3,0,0,0,0,0,0,0
"F2012","29-11-12",95,"58","3",2,5,2,12,0,0,24,0,3,0,0,0,13,1,0,1,0,0,0,0
"F2012","29-11-12",95,"58","4",1,0,1,3,12,20,23,4,10,3,3,0,8,0,0,0,2,0,0,0
"F2012","13-11-12",201,"01","1",1,110,13,71,8,25,26,1,1,0,0,2,0,0,0,0,2,0,0,0
"F2012","13-11-12",201,"01","2",NA,11,0,13,0,28,6,2,1,2,0,0,0,2,2,1,9,0,0,0
"F2012","13-11-12",201,"01","3",1,0,1,3,0,0,14,0,0,0,0,0,0,1,2,0,9,0,0,0
"F2012","13-11-12",201,"01","5",1,1,8,41,0,36,26,0,1,0,0,0,0,1,0,0,4,0,0,0
"F2012","13-11-12",201,"01","6",1,63,16,24,8,8,8,0,0,2,1,4,11,0,7,6,0,0,0,0
"F2012","13-11-12",201,"01","7",2,114,25,10,0,11,2,2,0,1,1,0,7,1,0,1,2,11,0,1
"F2012","13-11-12",201,"01","8",2,0,1,0,4,13,18,0,0,2,0,0,0,1,0,4,7,0,0,0
"F2012","13-11-12",201,"01","9",1,27,6,2,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"F2012","13-11-12",201,"01","10",1,150,37,3,2,10,8,3,2,2,0,1,1,0,1,1,6,2,0,0
"F2012","13-11-12",201,"01","11",1,11,16,5,2,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0
"F2012","13-11-12",201,"01","12",3,42,10,11,11,2,16,2,0,2,0,0,0,0,0,0,2,0,0,0
"F2012","13-11-12",201,"01","13",1,44,8,12,0,23,22,0,2,2,0,0,9,7,7,8,1,0,0,5
"F2012","13-11-12",201,"01","14",1,1,0,14,0,15,15,8,2,4,1,0,0,1,2,7,20,2,0,0
"F2012","13-11-12",201,"01","15",1,3,3,9,0,0,0,5,2,2,0,0,0,0,0,0,2,0,0,0
"F2012","13-11-12",201,"01","16",1,2,0,9,0,16,0,7,6,6,2,2,1,1,0,6,1,0,0,0
"F2012","13-11-12",201,"01","17",1,0,3,0,0,2,8,0,0,0,0,0,0,0,0,2,9,0,0,0
"F2012","13-11-12",201,"01","18",1,10,6,27,11,34,14,3,2,4,1,0,0,1,0,2,4,0,0,0
"F2012","13-11-12",201,"01","19",NA,63,5,30,7,13,10,2,0,2,2,0,0,2,1,0,17,0,0,0
"F2012","13-11-12",201,"01","20",1,0,3,0,0,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0
"F2012","13-11-12",201,"01","21",0,0,0,13,0,32,17,6,2,3,0,0,0,1,3,2,15,0,0,0
"F2012","13-11-12",201,"01","22",NA,1,13,10,0,4,18,0,1,0,0,0,0,0,2,3,12,0,0,0
"F2012","13-11-12",201,"01","23",1,4,3,3,0,11,3,0,0,0,0,0,0,0,0,1,2,0,0,0
"F2012","13-11-12",201,"01","24",1,54,28,7,3,20,12,2,1,0,0,0,2,2,4,8,19,0,0,0
"F2012","13-11-12",201,"01","25",0,0,0,6,3,3,19,0,0,0,0,0,0,0,0,1,4,1,0,1
"F2012","13-11-12",201,"01","26",2,62,10,27,4,37,27,0,0,2,0,0,0,1,1,7,6,0,0,0
"F2012","13-11-12",201,"01","27",1,6,5,10,0,25,8,0,0,0,0,0,0,0,0,2,5,0,0,0
"F2012","13-11-12",201,"01","28",0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"01","29",NA,4,2,5,0,5,8,2,1,0,0,0,2,0,0,0,3,0,0,0
"F2012","13-11-12",201,"01","30",1,23,0,25,0,17,7,2,1,2,0,0,0,0,0,1,0,0,0,3
"F2012","13-11-12",201,"01","31",1,46,7,12,3,17,6,0,0,0,0,0,0,0,0,20,12,0,0,2
"F2012","13-11-12",201,"01","32",NA,0,0,36,0,18,6,1,1,4,0,0,0,1,1,0,5,0,0,0
"F2012","13-11-12",201,"01","33",1,8,0,13,1,7,5,0,0,1,0,0,0,0,3,0,1,0,0,0
"F2012","13-11-12",201,"01","34",1,24,17,6,0,19,4,0,0,0,0,0,0,2,1,2,4,0,0,0
"F2012","13-11-12",201,"01","35",0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
"F2012","13-11-12",201,"01","36",1,0,4,5,0,12,14,0,0,0,0,0,0,0,0,4,7,0,0,0
"F2012","13-11-12",201,"03","1",2,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","2",1,80,10,5,5,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","3",1,51,8,20,2,2,6,1,1,1,0,0,0,0,0,0,3,0,0,0
"F2012","13-11-12",201,"03","4",1,45,7,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","5",3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","7",3,29,8,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"F2012","13-11-12",201,"03","8",2,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","9",1,0,2,12,0,0,7,0,0,2,0,0,3,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","10",2,0,1,8,1,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0
"F2012","13-11-12",201,"03","11",4,12,33,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","12",3,39,35,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","13",2,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
"F2012","13-11-12",201,"03","14",1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","15",2,139,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","16",2,81,13,26,7,3,9,0,0,0,3,1,2,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","17",2,58,44,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","18",1,51,19,1,0,13,2,0,0,0,0,0,0,0,0,1,2,0,0,0
"F2012","13-11-12",201,"03","19",2,35,16,3,0,17,5,0,0,1,0,0,0,0,0,1,0,0,0,1
"F2012","13-11-12",201,"03","20",2,47,16,16,11,13,26,2,2,1,1,1,0,0,0,0,0,1,0,3
"F2012","13-11-12",201,"03","21",5,1,35,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0
"F2012","13-11-12",201,"03","22",3,30,31,10,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0
"F2012","13-11-12",201,"03","23",1,38,16,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","24",1,26,60,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","25",3,32,11,22,2,9,14,4,0,2,0,0,0,0,1,0,0,0,1,0
"F2012","13-11-12",201,"03","26",3,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","27",1,37,5,5,5,20,6,1,0,6,0,0,5,0,0,1,1,0,0,0
"F2012","13-11-12",201,"03","28",2,120,0,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","29",2,34,18,7,0,16,8,0,0,1,1,1,0,1,0,0,0,0,0,0
"F2012","13-11-12",201,"03","30",3,160,39,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","31",1,95,33,0,0,3,2,0,0,0,0,0,0,3,1,2,2,0,0,0
"F2012","13-11-12",201,"03","32",6,11,94,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","33",1,42,7,2,4,7,12,2,2,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","34",1,47,4,29,0,31,22,12,7,3,0,0,1,3,2,1,2,0,0,0
"F2012","13-11-12",201,"03","35",2,3,2,4,2,3,0,0,0,1,0,1,9,1,0,0,1,0,0,1
"F2012","13-11-12",201,"03","36",5,0,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","37",2,33,11,2,17,9,17,1,0,0,0,0,0,0,0,1,1,0,0,1
"F2012","13-11-12",201,"03","38",7,18,22,2,0,0,9,7,0,4,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","39",1,44,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","40",2,44,20,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,2,0
"F2012","13-11-12",201,"03","41",2,45,20,0,4,8,5,0,0,0,0,0,0,1,0,1,2,0,0,0
"F2012","13-11-12",201,"03","42",1,90,39,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"F2012","13-11-12",201,"03","43",3,5,5,5,7,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","44",1,108,10,14,0,19,13,2,0,3,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","45",5,8,6,15,0,8,10,4,4,2,0,0,0,0,0,0,1,0,0,0
"F2012","13-11-12",201,"03","46",1,9,12,22,0,16,11,6,0,5,0,0,0,2,0,1,0,0,0,1
"F2012","13-11-12",201,"03","47",5,13,6,6,12,10,11,0,0,0,0,0,0,0,0,1,0,0,0,0
"F2012","13-11-12",201,"03","48",1,21,19,5,9,22,25,3,2,1,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"03","49",2,58,47,13,8,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0
"F2012","13-11-12",201,"06","1",0,0,0,10,0,13,7,0,1,4,0,0,0,0,1,2,0,0,0,0
"F2012","13-11-12",201,"06","2",1,6,3,0,0,1,11,0,1,0,0,1,0,0,0,0,0,0,0,1
"F2012","13-11-12",201,"06","3",0,0,0,9,4,5,9,3,3,1,0,0,0,0,0,0,1,0,0,0
"F2012","13-11-12",201,"06","4",1,0,1,16,7,0,9,3,0,0,1,0,0,0,0,0,6,0,0,0
"F2012","13-11-12",201,"07W","1",2,0,7,4,0,12,20,0,0,0,0,0,0,0,0,2,2,0,0,0
"F2012","13-11-12",201,"12W","1",2,22,3,0,0,1,1,0,0,0,0,2,2,0,0,0,2,0,0,0
"F2012","13-11-12",201,"12W","2",2,54,1,4,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"12W","3",1,30,12,5,0,11,4,2,0,0,0,0,0,1,1,0,2,0,0,0
"F2012","13-11-12",201,"12W","4",3,0,1,2,2,2,5,0,0,0,0,0,0,0,1,1,2,0,0,0
"F2012","13-11-12",201,"12W","5",5,0,8,12,0,6,1,0,1,0,1,2,0,1,1,0,1,0,0,0
"F2012","13-11-12",201,"12W","6",1,31,29,2,0,0,11,0,0,0,0,0,0,2,1,3,4,0,0,0
"F2012","13-11-12",201,"12W","7",1,9,2,14,2,1,9,4,1,1,0,0,0,0,0,3,1,0,0,0
"F2012","13-11-12",201,"13","1",1,1,0,8,2,12,10,0,0,0,0,0,0,1,0,0,0,0,0,0
"F2012","13-11-12",201,"13","2",1,9,1,4,2,9,5,1,0,0,0,0,0,0,0,1,3,0,0,0
"F2012","13-11-12",201,"13","3",1,1,0,0,0,2,15,0,0,0,0,0,0,0,0,0,2,0,0,0
"F2012","13-11-12",201,"13","4",2,4,4,19,1,20,11,1,0,0,3,0,2,0,0,0,0,1,0,0
"F2012","13-11-12",201,"13","5",0,0,0,13,5,10,55,0,0,0,0,0,0,0,0,0,3,0,0,0
"F2012","13-11-12",201,"13","6",2,1,0,23,6,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"13","7",1,7,0,10,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","13-11-12",201,"13","8",1,0,0,12,0,13,15,0,0,0,0,0,0,0,0,0,2,0,0,0
"F2012","24-11-12",96,"17","1",1,0,0,24,8,1,20,1,1,0,0,0,2,0,0,0,0,0,0,0
"F2012","24-11-12",96,"17","2",2,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"17","3",2,0,0,15,0,1,19,0,0,0,1,0,0,0,0,0,0,2,0,1
"F2012","24-11-12",96,"17","4",1,2,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0
"F2012","24-11-12",96,"18","1",1,17,1,10,13,14,8,0,2,0,2,2,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"18","2",1,15,6,2,21,14,6,1,0,0,1,0,2,0,1,2,1,0,0,0
"F2012","24-11-12",96,"18","3",1,2,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"59","1",1,0,35,2,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","1",3,10,9,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","2",1,56,48,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","3",2,43,25,19,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","4",1,0,0,17,0,1,15,4,0,1,2,0,3,0,0,0,0,0,0,3
"F2012","24-11-12",96,"73","5",1,60,3,3,0,0,3,0,0,1,1,0,4,0,0,0,1,0,0,0
"F2012","24-11-12",96,"73","6",1,78,13,0,6,12,5,0,0,2,0,3,6,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","7",3,33,4,23,13,2,11,0,0,2,6,0,3,0,0,1,0,0,1,0
"F2012","24-11-12",96,"73","8",5,29,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","9",1,42,4,9,1,2,3,2,0,1,1,0,0,0,0,0,0,0,6,0
"F2012","24-11-12",96,"73","10",1,74,5,23,2,1,7,3,5,3,0,0,1,0,0,2,0,0,0,0
"F2012","24-11-12",96,"73","11",1,46,7,5,0,3,8,0,0,2,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","12",1,0,1,0,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,2
"F2012","24-11-12",96,"73","13",1,52,11,16,0,1,6,8,6,3,0,0,0,0,0,0,0,1,0,0
"F2012","24-11-12",96,"73","14",4,24,8,0,0,0,22,0,2,2,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","15",2,67,19,18,3,0,6,3,2,5,5,3,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","16",1,86,3,20,8,3,0,5,1,2,0,2,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","17",1,11,2,14,0,0,19,3,1,2,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","18",2,69,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","19",1,3,27,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","20",1,110,7,17,1,1,6,0,0,2,0,1,0,0,0,1,0,0,0,0
"F2012","24-11-12",96,"73","21",1,71,6,16,6,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","22",2,5,38,10,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1
"F2012","24-11-12",96,"73","23",2,45,7,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","24",1,67,6,27,0,0,6,2,1,2,0,0,0,1,0,1,0,0,0,0
"F2012","24-11-12",96,"73","25",1,72,11,12,16,1,4,0,0,1,3,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","26",1,35,5,6,8,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","27",4,28,7,28,1,0,14,0,0,1,0,0,4,0,0,0,0,0,0,0
"F2012","24-11-12",96,"73","28",1,0,22,0,0,7,15,0,0,1,0,0,2,0,0,0,0,0,0,0
