"season","site","tree","latitude","longitude","elevation","site_latitude","site_longitude","site_elevation","tree_height","tree_diameter","flowering","reproduction","pre_female","early_female","late_female","early_interphase","late_interphase","early_male","late_male","total_syconia"
"F2012",96,"50",24.02071,-110.09149,NA,24.02878555,-110.1183245,647.5249383,7,4,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"51",24.02054002,-110.09187,NA,24.02878555,-110.1183245,647.5249383,6,5,"Yes",1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"52",24.01782,-110.09605,NA,24.02878555,-110.1183245,647.5249383,NA,NA,"Yes",NA,38,0,0,4,0,0,0,42
"F2012",96,"53",24.01753996,-110.09372,NA,24.02878555,-110.1183245,647.5249383,8,10,"Yes",0.025,0,0,0,22,12,6,0,40
"F2012",96,"54",24.01855996,-110.09551,NA,24.02878555,-110.1183245,647.5249383,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"55",24.01828,-110.09551,NA,24.02878555,-110.1183245,647.5249383,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"56",24.01822996,-110.09544,NA,24.02878555,-110.1183245,647.5249383,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"57",24.01703998,-110.09355,NA,24.02878555,-110.1183245,647.5249383,7,5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"58",24.01673002,-110.09358,NA,24.02878555,-110.1183245,647.5249383,6,10,"Yes",0.375,0,4,4,38,0,0,0,46
"F2012",96,"59",24.01656004,-110.09303,NA,24.02878555,-110.1183245,647.5249383,12,20,"Yes",0.025,0,8,3,3,9,0,0,23
"F2012",96,"60",24.01566996,-110.09398,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"61",24.01630003,-110.09474,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"62A",24.01641998,-110.09478,NA,24.02878555,-110.1183245,647.5249383,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"62B",24.01637002,-110.09474,NA,24.02878555,-110.1183245,647.5249383,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"63",24.01761004,-110.09732,NA,24.02878555,-110.1183245,647.5249383,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"64",24.01880999,-110.09707,NA,24.02878555,-110.1183245,647.5249383,6,8,"Yes",0.025,0,0,0,29,0,0,0,29
"F2012",96,"65",24.01889004,-110.09709,NA,24.02878555,-110.1183245,647.5249383,6,6,"Yes",1e-04,0,0,0,1,1,1,1,4
"F2012",96,"66",24.02008002,-110.09705,NA,24.02878555,-110.1183245,647.5249383,5,4,"Yes",0.375,0,0,0,28,10,2,0,40
"F2012",96,"67",24.02035997,-110.09717,NA,24.02878555,-110.1183245,647.5249383,NA,NA,"Yes",0.025,0,0,0,32,10,0,0,42
"F2012",96,"68",24.02070003,-110.09682,NA,24.02878555,-110.1183245,647.5249383,4,10,"Yes",1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"69",24.02091997,-110.09624,NA,24.02878555,-110.1183245,647.5249383,2,8,"Yes",NA,0,0,0,25,2,0,0,27
"F2012",96,"6A",24.04454998,-110.14543,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"6B",24.04454998,-110.14544,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"6C",24.04456004,-110.14547,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"6D",24.04457001,-110.14547,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"6E",24.04457998,-110.14548,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"70",24.02094997,-110.09708,NA,24.02878555,-110.1183245,647.5249383,5,11,"Yes",1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"71",24.02074001,-110.0977,NA,24.02878555,-110.1183245,647.5249383,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"72",24.01884,-110.09944,NA,24.02878555,-110.1183245,647.5249383,10,5,"Yes",0.025,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"73",24.01886003,-110.0995,NA,24.02878555,-110.1183245,647.5249383,8,7,"Yes",1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"74",24.01945003,-110.10432,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"75",24.02028998,-110.104,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"76",24.01982001,-110.1032,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"77",24.01985999,-110.10318,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"78",24.04783996,-110.14993,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"79",24.04742002,-110.15005,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"80",24.04737996,-110.14959,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"81",24.04458996,-110.14793,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"82",24.04512003,-110.14776,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"83",24.04423004,-110.14544,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"84A",24.04263999,-110.14398,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"84B",24.04260999,-110.14396,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"84C",24.04259004,-110.14398,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"84D",24.04246003,-110.14393,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"84E",24.04238996,-110.1439,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"85",24.01740996,-110.09726,NA,24.02878555,-110.1183245,647.5249383,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"86",24.01733997,-110.10385,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"87",24.01726001,-110.10419,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"88",24.01739999,-110.10425,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"89",24.01715004,-110.10582,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"90",24.01713998,-110.106,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"91",24.01710997,-110.10623,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"92",24.01749001,-110.10664,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"93",24.01752002,-110.1068,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"94",24.01617003,-110.10478,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"95",24.01610004,-110.10484,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"96",24.01608001,-110.1048,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"97",24.01861,-110.0903,NA,24.02878555,-110.1183245,647.5249383,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"98",24.06437997,-110.17679,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",96,"99",24.06511003,-110.17681,NA,24.02878555,-110.1183245,647.5249383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"01A",23.73651998,-109.84383,NA,23.73781643,-109.830306,334.7809524,NA,NA,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"01B",23.73667002,-109.84381,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"02",23.73499003,-109.84168,NA,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",0.375,0,0,0,23,17,1,0,41
"F2012",70,"03",23.73408001,-109.84189,NA,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",1e-04,0,14,1,0,31,3,0,49
"F2012",70,"04",23.73434999,-109.84244,NA,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",1e-04,0,0,0,2,2,15,27,46
"F2012",70,"05",23.73368002,-109.84307,NA,23.73781643,-109.830306,334.7809524,NA,NA,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"06",23.73536998,-109.84141,NA,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",0.025,0,0,0,8,31,4,1,44
"F2012",70,"07",23.73532003,-109.84124,NA,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",1e-04,18,33,5,5,4,0,0,65
"F2012",70,"08",23.73801003,-109.81612,308.95,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",1e-04,3,6,2,6,2,1,1,21
"F2012",70,"09",23.73805001,-109.8164,NA,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"10",23.73198001,-109.84181,NA,23.73781643,-109.830306,334.7809524,9,7,"Yes",NA,9,3,3,21,9,2,0,47
"F2012",70,"11",23.73205,-109.84167,NA,23.73781643,-109.830306,334.7809524,12.5,8.5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"12",23.73217002,-109.8414,NA,23.73781643,-109.830306,334.7809524,12,7.5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"13",23.70696003,-109.84106,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"14",23.70680002,-109.83997,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"15",23.71140998,-109.84475,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"16",23.73801003,-109.81799,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"17",23.73874001,-109.82035,NA,23.73781643,-109.830306,334.7809524,17,14,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"18",23.73900002,-109.82085,NA,23.73781643,-109.830306,334.7809524,9,6,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"19",23.73841002,-109.82173,NA,23.73781643,-109.830306,334.7809524,9,6,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"20",23.73900002,-109.82207,NA,23.73781643,-109.830306,334.7809524,12,8,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"201",23.73734778,-109.8576894,NA,23.73781643,-109.830306,334.7809524,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"202",23.73703203,-109.857014,400.15,23.73781643,-109.830306,334.7809524,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"203",23.73742699,-109.857555,403.76,23.73781643,-109.830306,334.7809524,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"204",23.73764802,-109.85756,408.65,23.73781643,-109.830306,334.7809524,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"205",23.73739203,-109.857705,401.96,23.73781643,-109.830306,334.7809524,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"206",23.73747502,-109.857979,404.41,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"207",23.73768901,-109.85744,404.35,23.73781643,-109.830306,334.7809524,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"21",23.73926003,-109.82239,NA,23.73781643,-109.830306,334.7809524,10,10,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"22",23.74065,-109.82168,284.19,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",NA,2,3,0,6,13,12,0,36
"F2012",70,"22N",23.74065,-109.82168,NA,23.73781643,-109.830306,334.7809524,15,8,"Yes",1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"23",23.74065997,-109.82155,262.8,23.73781643,-109.830306,334.7809524,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"232",23.74100103,-109.8205335,313.03,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"23W",23.74065997,-109.82155,NA,23.73781643,-109.830306,334.7809524,14,7,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"24",23.74084001,-109.82173,278.67,23.73781643,-109.830306,334.7809524,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"24NW",23.74087002,-109.82174,NA,23.73781643,-109.830306,334.7809524,10,7,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"24SW",23.74084001,-109.82173,NA,23.73781643,-109.830306,334.7809524,11.5,6,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"25",23.74101997,-109.82165,NA,23.73781643,-109.830306,334.7809524,11,12,"Yes",1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"25NW",23.74103003,-109.82167,NA,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",NA,0,0,0,19,34,0,0,53
"F2012",70,"25SE",23.74104001,-109.82167,NA,23.73781643,-109.830306,334.7809524,11,4.75,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"26",23.74251002,-109.82294,NA,23.73781643,-109.830306,334.7809524,18.5,16,"Yes",0.025,4,4,3,20,23,3,0,57
"F2012",70,"27",23.74241003,-109.82329,NA,23.73781643,-109.830306,334.7809524,10,15,"Yes",1e-04,0,23,9,6,0,0,0,38
"F2012",70,"28",23.7417,-109.82817,NA,23.73781643,-109.830306,334.7809524,12,8,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"29",23.74123002,-109.82873,306.54,23.73781643,-109.830306,334.7809524,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"29N",23.74123002,-109.82873,NA,23.73781643,-109.830306,334.7809524,12,10,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"29S",23.74114,-109.82869,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"30",23.74176999,-109.82928,NA,23.73781643,-109.830306,334.7809524,2,5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"300",23.73693799,-109.856886,400.17,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"31",23.74188004,-109.82957,NA,23.73781643,-109.830306,334.7809524,10,2,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"32",23.74068,-109.83008,NA,23.73781643,-109.830306,334.7809524,NA,NA,"Yes",0.025,4,4,2,8,23,0,0,41
"F2012",70,"32E",23.74069752,-109.8299366,283.23,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"33",23.74058001,-109.8305,NA,23.73781643,-109.830306,334.7809524,12,6,"Yes",0.375,0,0,0,20,27,2,0,49
"F2012",70,"34",23.74097002,-109.83078,NA,23.73781643,-109.830306,334.7809524,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"35",23.74111997,-109.83121,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"36",23.74121997,-109.83171,NA,23.73781643,-109.830306,334.7809524,20,18,"Yes",1e-04,0,0,0,39,0,0,0,39
"F2012",70,"37",23.74061001,-109.83203,NA,23.73781643,-109.830306,334.7809524,10,8.5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"38",23.73647003,-109.8484,NA,23.73781643,-109.830306,334.7809524,10,11.5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"50",23.73927997,-109.81667,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"51",23.73926003,-109.81663,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"52",23.73919004,-109.81684,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"53",23.73910999,-109.81668,NA,23.73781643,-109.830306,334.7809524,27,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"54",23.73907998,-109.81667,NA,23.73781643,-109.830306,334.7809524,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"55",23.73909004,-109.81663,NA,23.73781643,-109.830306,334.7809524,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"56",23.73893003,-109.81664,NA,23.73781643,-109.830306,334.7809524,11,12,"Yes",1e-04,5,10,4,24,0,1,0,44
"F2012",70,"58",23.73897001,-109.81637,291.88,23.73781643,-109.830306,334.7809524,10,10,"Yes",0.975,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"59",23.73881998,-109.81643,NA,23.73781643,-109.830306,334.7809524,8,6,"Yes",0.625,1,3,1,3,10,18,4,40
"F2012",70,"60",23.73868997,-109.81571,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"61",23.73838001,-109.81617,NA,23.73781643,-109.830306,334.7809524,7,6,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"62",23.73942004,-109.82299,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"63",23.74051999,-109.83161,NA,23.73781643,-109.830306,334.7809524,16,13,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"64A",23.74051002,-109.86954,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"64B",23.74052997,-109.86942,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"65",23.73415,-109.84154,NA,23.73781643,-109.830306,334.7809524,4.5,7,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"66",23.73169997,-109.84127,394.02,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"66NW",23.73169997,-109.84127,NA,23.73781643,-109.830306,334.7809524,4,6,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"67A",23.73896004,-109.81806,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"67B",23.73891997,-109.81815,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"67C",23.73891997,-109.81808,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"67D",23.73890002,-109.81814,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"68",23.73887999,-109.81882,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"70",23.73628998,-109.83987,NA,23.73781643,-109.830306,334.7809524,8,5,"Yes",0.025,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"71",23.73622997,-109.83975,NA,23.73781643,-109.830306,334.7809524,3,15,"Yes",NA,2,0,0,10,6,0,1,19
"F2012",70,"72",23.73559998,-109.841,NA,23.73781643,-109.830306,334.7809524,12.5,8.5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"73",23.73601003,-109.84024,NA,23.73781643,-109.830306,334.7809524,2,1,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"74",23.73437002,-109.84175,NA,23.73781643,-109.830306,334.7809524,1.5,1,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"76",23.73927,-109.82256,NA,23.73781643,-109.830306,334.7809524,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"77",23.74169002,-109.82822,NA,23.73781643,-109.830306,334.7809524,4,2,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"78",23.74117001,-109.82984,NA,23.73781643,-109.830306,334.7809524,4,2,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"79",23.74100002,-109.82988,NA,23.73781643,-109.830306,334.7809524,9,6,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"80",23.74077003,-109.83101,NA,23.73781643,-109.830306,334.7809524,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"81",23.74091,-109.83093,NA,23.73781643,-109.830306,334.7809524,7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"82",23.74091998,-109.83096,NA,23.73781643,-109.830306,334.7809524,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"83",23.74100002,-109.83106,NA,23.73781643,-109.830306,334.7809524,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"84",23.74100002,-109.8311,NA,23.73781643,-109.830306,334.7809524,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"85",23.73427003,-109.81522,NA,23.73781643,-109.830306,334.7809524,8,8,"Yes",1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"86",23.73881,-109.81617,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"87",23.73875996,-109.81599,NA,23.73781643,-109.830306,334.7809524,20,14,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"88E",23.74140998,-109.82162,NA,23.73781643,-109.830306,334.7809524,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"88W",23.74144997,-109.82165,NA,23.73781643,-109.830306,334.7809524,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"89",23.74103003,-109.82148,NA,23.73781643,-109.830306,334.7809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"90",23.73409501,-109.811613,269.22,23.73781643,-109.830306,334.7809524,8,5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"91",23.73812998,-109.815719,290.09,23.73781643,-109.830306,334.7809524,12,12,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"92",23.73577399,-109.81202,298.83,23.73781643,-109.830306,334.7809524,8,5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"F2012",70,"93A",23.742003,-109.820868,334.19,23.73781643,-109.830306,334.7809524,15,30,"Yes",0.375,0,1,1,8,14,27,10,61
"F2012",70,"94",23.74159497,-109.822288,291.31,23.73781643,-109.830306,334.7809524,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2013",158,"01",29.26153,-114.01678,NA,29.26359723,-114.0216665,908.0241463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2013",158,"02",29.26112004,-114.01699,NA,29.26359723,-114.0216665,908.0241463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2013",158,"03",29.26136001,-114.01676,NA,29.26359723,-114.0216665,908.0241463,NA,NA,"Yes",NA,3,7,5,13,16,0,0,44
"S2013",158,"04",29.26133,-114.01676,NA,29.26359723,-114.0216665,908.0241463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S2013",158,"05",29.26215998,-114.02082,NA,29.26359723,-114.0216665,908.0241463,0.5,0.5,"Yes",0.375,0,0,0,8,8,0,0,16
"S2013",158,"06A",29.26117997,-114.02113,NA,29.26359723,-114.0216665,908.0241463,NA,NA,"Yes",NA,0,25,13,0,0,0,0,38
"S2013",158,"06B",29.26120997,-114.02114,NA,29.26359723,-114.0216665,908.0241463,NA,NA,"Yes",NA,1,4,6,15,18,0,0,44
"S2013",158,"06C",29.26123001,-114.02115,NA,29.26359723,-114.0216665,908.0241463,NA,NA,"Yes",0.85,NA,NA,NA,NA,NA,NA,NA,NA
"S2013",158,"07A",29.26117997,-114.02126,NA,29.26359723,-114.0216665,908.0241463,NA,NA,"Yes",0.85,0,1,0,20,17,1,3,42
"S2013",158,"07B",29.26120997,-114.02128,NA,29.26359723,-114.0216665,908.0241463,NA,NA,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"S2013",158,"08",29.26207004,-114.02159,NA,29.26359723,-114.0216665,908.0241463,6,3.5,"No",0,NA,NA,NA,NA,NA,NA,NA,NA
"S2013",158,"09",29.26182001,-114.02126,NA,29.26359723,-114.0216665,908.0241463,6,3.5,"Yes",0.025,0,0,0,27,13,0,0,40
"S2013",158,"10A",29.26199997,-114.02107,NA,29.26359723,-114.0216665,908.0241463,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
